"MSOA11CD","MSOA11NM","Year","HousingIndex"
"E02000046","Barnet 023",2015,0.304439350895299
"E02000047","Barnet 024",2015,-1.16530681462405
"E02000048","Barnet 025",2015,0.903379073640888
"E02000049","Barnet 026",2015,-1.69624042788122
"E02000050","Barnet 027",2015,-0.186414035829181
"E02000051","Barnet 028",2015,0.644763780561074
"E02000052","Barnet 029",2015,-0.0592695363363186
"E02000053","Barnet 030",2015,1.44245976368714
"E02000054","Barnet 031",2015,0.417928341705965
"E02000055","Barnet 032",2015,-1.03138419776644
"E02000056","Barnet 033",2015,1.3238256899341
"E02000057","Barnet 034",2015,0.445827264971498
"E02000058","Barnet 035",2015,0.519682017411435
"E02000059","Barnet 036",2015,-0.914204944323624
"E02000060","Barnet 037",2015,-0.502821609695268
"E02000061","Barnet 038",2015,0.224803603657658
"E02000062","Barnet 039",2015,-0.445207495628286
"E02000063","Barnet 040",2015,0.431496664395482
"E02000064","Barnet 041",2015,0.082192069124001
"E02000024","Barnet 001",2017,1.31334639005393
"E02000025","Barnet 002",2017,0.911017059054828
"E02000026","Barnet 003",2017,2.14904648926655
"E02000027","Barnet 004",2017,0.292009442516582
"E02000028","Barnet 005",2017,1.73744867908705
"E02000029","Barnet 006",2017,0.778231406906345
"E02000030","Barnet 007",2017,1.81445387475966
"E02000031","Barnet 008",2017,1.61749783716367
"E02000032","Barnet 009",2017,2.47669075915509
"E02000033","Barnet 010",2017,1.00958397828792
"E02000034","Barnet 011",2017,0.888733491661838
"E02000035","Barnet 012",2017,0.535133442914561
"E02000036","Barnet 013",2017,0.359387332722696
"E02000037","Barnet 014",2017,1.0305272096705
"E02000038","Barnet 015",2017,0.382638971771534
"E02000039","Barnet 016",2017,1.73373299655706
"E02000040","Barnet 017",2017,1.08032106099427
"E02000041","Barnet 018",2017,0.146515338755031
"E02000042","Barnet 019",2017,-0.493430094218996
"E02000043","Barnet 020",2017,1.72453062426091
"E02000044","Barnet 021",2017,-0.345885768340464
"E02000045","Barnet 022",2017,-0.460283400694356
"E02000046","Barnet 023",2017,0.241259367015708
"E02000047","Barnet 024",2017,-1.28835161088347
"E02000048","Barnet 025",2017,0.916635173977735
"E02000049","Barnet 026",2017,-1.87279649119368
"E02000050","Barnet 027",2017,-0.231233973860507
"E02000051","Barnet 028",2017,0.609655707821872
"E02000052","Barnet 029",2017,-0.0315747386712646
"E02000053","Barnet 030",2017,1.45952307069699
"E02000054","Barnet 031",2017,0.252970598794622
"E02000055","Barnet 032",2017,-1.20076724099878
"E02000056","Barnet 033",2017,1.42284529646729
"E02000057","Barnet 034",2017,0.310749195027954
"E02000058","Barnet 035",2017,0.541011396866532
"E02000059","Barnet 036",2017,-1.08584532200508
"E02000060","Barnet 037",2017,-0.510010899395646
"E02000061","Barnet 038",2017,0.196641877477859
"E02000062","Barnet 039",2017,-0.676005294775115
"E02000063","Barnet 040",2017,0.234003916726099
"E02000064","Barnet 041",2017,-0.00517055381788294
"E02000024","Barnet 001",2019,1.53822047186186
"E02000025","Barnet 002",2019,1.04108327702986
"E02000026","Barnet 003",2019,2.30087963528976
"E02000027","Barnet 004",2019,0.516224775191921
"E02000028","Barnet 005",2019,1.82045505601879
"E02000029","Barnet 006",2019,0.894943010143482
"E02000030","Barnet 007",2019,2.05987559065468
"E02000031","Barnet 008",2019,1.86500983925804
"E02000032","Barnet 009",2019,2.70383935489898
"E02000033","Barnet 010",2019,1.16221833046236
"E02000034","Barnet 011",2019,1.01602432846724
"E02000035","Barnet 012",2019,0.653580820827112
"E02000036","Barnet 013",2019,0.503041926351721
"E02000037","Barnet 014",2019,1.24778340662545
"E02000038","Barnet 015",2019,0.561116235264558
"E02000039","Barnet 016",2019,1.85134767886787
"E02000040","Barnet 017",2019,1.32821784207028
"E02000041","Barnet 018",2019,0.165804047274443
"E02000042","Barnet 019",2019,-0.413657565764001
"E02000043","Barnet 020",2019,1.96876944840494
"E02000044","Barnet 021",2019,-0.328779632533578
"E02000045","Barnet 022",2019,-0.347173871993147
"E02000046","Barnet 023",2019,0.359084527770773
"E02000047","Barnet 024",2019,-1.20670416377864
"E02000048","Barnet 025",2019,1.12603198041125
"E02000049","Barnet 026",2019,-1.86043339080637
"E02000050","Barnet 027",2019,-0.0785557316916352
"E02000051","Barnet 028",2019,0.764258200688942
"E02000052","Barnet 029",2019,0.191606759348274
"E02000053","Barnet 030",2019,1.66657173564175
"E02000054","Barnet 031",2019,0.269803906577872
"E02000055","Barnet 032",2019,-1.1667935315841
"E02000056","Barnet 033",2019,1.71468062192048
"E02000057","Barnet 034",2019,0.358990021126294
"E02000058","Barnet 035",2019,0.760696308587214
"E02000059","Barnet 036",2019,-1.05781666009
"E02000060","Barnet 037",2019,-0.314997564229346
"E02000061","Barnet 038",2019,0.354706350177055
"E02000062","Barnet 039",2019,-0.729771446359559
"E02000063","Barnet 040",2019,0.217010695806656
"E02000064","Barnet 041",2019,0.0839928529179026
"E02000024","Barnet 001",2021,0.946012457499392
"E02000025","Barnet 002",2021,0.504927297075805
"E02000026","Barnet 003",2021,1.89915549829774
"E02000027","Barnet 004",2021,-0.0383784322946519
"E02000028","Barnet 005",2021,1.35998433404507
"E02000029","Barnet 006",2021,0.306963141400006
"E02000030","Barnet 007",2021,1.55857078110457
"E02000031","Barnet 008",2021,1.49169475825777
"E02000032","Barnet 009",2021,2.27155444813466
"E02000033","Barnet 010",2021,0.608789757035801
"E02000034","Barnet 011",2021,0.439240847421188
"E02000035","Barnet 012",2021,0.105188846681416
"E02000036","Barnet 013",2021,-0.210637739947667
"E02000037","Barnet 014",2021,0.676415170032805
"E02000038","Barnet 015",2021,-0.102037617217529
"E02000039","Barnet 016",2021,1.39058176763466
"E02000040","Barnet 017",2021,0.961939090110468
"E02000041","Barnet 018",2021,-0.53975908440628
"E02000042","Barnet 019",2021,-1.18408773841147
"E02000043","Barnet 020",2021,1.56461497168477
"E02000044","Barnet 021",2021,-0.985781552972931
"E02000045","Barnet 022",2021,-1.05670082662485
"E02000046","Barnet 023",2021,-0.128077105253473
"E02000047","Barnet 024",2021,-2.02559176564405
"E02000048","Barnet 025",2021,0.541592829539744
"E02000049","Barnet 026",2021,-2.55180174486541
"E02000050","Barnet 027",2021,-0.736650899039426
"E02000051","Barnet 028",2021,0.205254773042958
"E02000052","Barnet 029",2021,-0.370887550895978
"E02000053","Barnet 030",2021,1.15658584602252
"E02000054","Barnet 031",2021,-0.328155472803873
"E02000055","Barnet 032",2021,-2.01669170965211
"E02000056","Barnet 033",2021,1.25416646208502
"E02000057","Barnet 034",2021,-0.226625045263581
"E02000058","Barnet 035",2021,0.158910472552304
"E02000059","Barnet 036",2021,-1.86764761669401
"E02000060","Barnet 037",2021,-0.989455853531783
"E02000061","Barnet 038",2021,-0.157360017870897
"E02000062","Barnet 039",2021,-1.33894634334674
"E02000063","Barnet 040",2021,-0.398660632238369
"E02000064","Barnet 041",2021,-0.375943799095318
"E02000093","Brent 001",2001,0.931497366907782
"E02000094","Brent 002",2001,1.37113928899587
"E02000095","Brent 003",2001,0.637655482268464
"E02000096","Brent 004",2001,2.14409312310927
"E02000097","Brent 005",2001,1.29750004684673
"E02000098","Brent 006",2001,0.964958708817016
"E02000099","Brent 007",2001,1.10097577904111
"E02000100","Brent 008",2001,1.89486241865902
"E02000101","Brent 009",2001,0.406509121476772
"E02000102","Brent 010",2001,0.528802728166493
"E02000103","Brent 011",2001,0.749103763769134
"E02000104","Brent 012",2001,1.87491938317761
"E02000105","Brent 013",2001,0.605731962181671
"E02000106","Brent 014",2001,0.165516009476004
"E02000107","Brent 015",2001,-0.664172512516649
"E02000108","Brent 016",2001,1.56714641470174
"E02000109","Brent 017",2001,1.15099320809324
"E02000110","Brent 018",2001,0.552107021661258
"E02000111","Brent 019",2001,0.530833286346891
"E02000112","Brent 020",2001,1.09697324576094
"E02000113","Brent 021",2001,-1.16735453266578
"E02000114","Brent 022",2001,-0.498898487645772
"E02000115","Brent 023",2001,-0.415136235514774
"E02000116","Brent 024",2001,-0.599414264918471
"E02000117","Brent 025",2001,-1.7860072662112
"E02000118","Brent 026",2001,0.825469453334347
"E02000119","Brent 027",2001,-0.865807280513257
"E02000120","Brent 028",2001,-0.669849924185937
"E02000121","Brent 029",2001,0.817790700550809
"E02000122","Brent 030",2001,0.883146249850483
"E02000123","Brent 031",2001,-2.23440055562783
"E02000124","Brent 032",2001,-0.23693600554826
"E02000125","Brent 033",2001,0.0670513036972792
"E02000126","Brent 034",2001,-1.42904937474153
"E02000093","Brent 001",2003,0.82390151968103
"E02000094","Brent 002",2003,1.25595180300641
"E02000095","Brent 003",2003,0.525935568247889
"E02000096","Brent 004",2003,2.06158961327103
"E02000097","Brent 005",2003,1.17787751824386
"E02000098","Brent 006",2003,0.847955955087478
"E02000099","Brent 007",2003,0.968270453324379
"E02000100","Brent 008",2003,1.8041191270615
"E02000101","Brent 009",2003,0.287157481821824
"E02000102","Brent 010",2003,0.37356745552794
"E02000103","Brent 011",2003,0.60155311890177
"E02000104","Brent 012",2003,1.70987556845713
"E02000105","Brent 013",2003,0.471518219756135
"E02000106","Brent 014",2003,-0.00891443110381535
"E02000107","Brent 015",2003,-0.778027861915554
"E02000108","Brent 016",2003,1.40581474443375
"E02000109","Brent 017",2003,0.990997575677043
"E02000110","Brent 018",2003,0.432833407053287
"E02000111","Brent 019",2003,0.395318999625758
"E02000112","Brent 020",2003,0.94222357703566
"E02000113","Brent 021",2003,-1.25480942982338
"E02000114","Brent 022",2003,-0.609159450816668
"E02000115","Brent 023",2003,-0.515806451988568
"E02000116","Brent 024",2003,-0.736196756832217
"E02000117","Brent 025",2003,-1.87008670900629
"E02000118","Brent 026",2003,0.696241554374292
"E02000119","Brent 027",2003,-0.93225793842553
"E02000120","Brent 028",2003,-0.74805397494952
"E02000121","Brent 029",2003,0.68970159007243
"E02000122","Brent 030",2003,0.808735434563988
"E02000123","Brent 031",2003,-2.33854189096622
"E02000124","Brent 032",2003,-0.342975248939364
"E02000125","Brent 033",2003,-0.0431742460373624
"E02000126","Brent 034",2003,-1.49093776651311
"E02000093","Brent 001",2005,0.642212752789824
"E02000094","Brent 002",2005,1.08538389885737
"E02000095","Brent 003",2005,0.348546424992292
"E02000096","Brent 004",2005,1.93375807260481
"E02000097","Brent 005",2005,1.00101820727036
"E02000098","Brent 006",2005,0.682595444034549
"E02000099","Brent 007",2005,0.780526210411436
"E02000100","Brent 008",2005,1.66113022101931
"E02000101","Brent 009",2005,0.107294153122017
"E02000102","Brent 010",2005,0.171349185854375
"E02000103","Brent 011",2005,0.398823453878865
"E02000104","Brent 012",2005,1.50678032035863
"E02000105","Brent 013",2005,0.277931124830258
"E02000106","Brent 014",2005,-0.251606005666174
"E02000107","Brent 015",2005,-0.964303651901967
"E02000108","Brent 016",2005,1.20803406838502
"E02000109","Brent 017",2005,0.765831830818417
"E02000110","Brent 018",2005,0.263949864922956
"E02000111","Brent 019",2005,0.195352628128743
"E02000112","Brent 020",2005,0.72608657576974
"E02000113","Brent 021",2005,-1.40560434451723
"E02000114","Brent 022",2005,-0.777112530976003
"E02000115","Brent 023",2005,-0.668301974029053
"E02000116","Brent 024",2005,-0.92316710097554
"E02000117","Brent 025",2005,-2.03815384296819
"E02000118","Brent 026",2005,0.505687617918299
"E02000119","Brent 027",2005,-1.04097187493054
"E02000120","Brent 028",2005,-0.885736455432939
"E02000121","Brent 029",2005,0.504594608097366
"E02000122","Brent 030",2005,0.684784743234796
"E02000123","Brent 031",2005,-2.55036583046731
"E02000124","Brent 032",2005,-0.517319408487797
"E02000125","Brent 033",2005,-0.226897277859326
"E02000126","Brent 034",2005,-1.5997040781002
"E02000093","Brent 001",2007,0.224392054099341
"E02000094","Brent 002",2007,0.728341348999744
"E02000095","Brent 003",2007,-0.0426207384017341
"E02000096","Brent 004",2007,1.6461278639708
"E02000097","Brent 005",2007,0.63275802473369
"E02000098","Brent 006",2007,0.349396292628531
"E02000099","Brent 007",2007,0.407213561451821
"E02000100","Brent 008",2007,1.33998548462672
"E02000101","Brent 009",2007,-0.272660653129692
"E02000102","Brent 010",2007,-0.195059528610165
"E02000103","Brent 011",2007,0.0101535921787543
"E02000104","Brent 012",2007,1.16319628016568
"E02000105","Brent 013",2007,-0.112726648774433
"E02000106","Brent 014",2007,-0.714953727031838
"E02000107","Brent 015",2007,-1.38227312303566
"E02000108","Brent 016",2007,0.874016955578584
"E02000109","Brent 017",2007,0.32821256994264
"E02000110","Brent 018",2007,-0.0760951963208611
"E02000111","Brent 019",2007,-0.215161832403939
"E02000112","Brent 020",2007,0.307534405511084
"E02000113","Brent 021",2007,-1.76399626011687
"E02000114","Brent 022",2007,-1.13767480224774
"E02000115","Brent 023",2007,-0.997837954528341
"E02000116","Brent 024",2007,-1.2828326005833
"E02000117","Brent 025",2007,-2.46861062201083
"E02000118","Brent 026",2007,0.112881170870427
"E02000119","Brent 027",2007,-1.30135155936043
"E02000120","Brent 028",2007,-1.22076845756807
"E02000121","Brent 029",2007,0.128667677419338
"E02000122","Brent 030",2007,0.389858428107385
"E02000123","Brent 031",2007,-3.08745850543816
"E02000124","Brent 032",2007,-0.912435899411576
"E02000125","Brent 033",2007,-0.645172131300797
"E02000126","Brent 034",2007,-1.87238199150537
"E02000093","Brent 001",2009,-0.173201700128345
"E02000094","Brent 002",2009,0.383994997575476
"E02000095","Brent 003",2009,-0.416951026439333
"E02000096","Brent 004",2009,1.36714832431681
"E02000097","Brent 005",2009,0.277941124466713
"E02000098","Brent 006",2009,0.026067107407114
"E02000099","Brent 007",2009,0.046459675691527
"E02000100","Brent 008",2009,1.03027536169859
"E02000101","Brent 009",2009,-0.637854208457046
"E02000102","Brent 010",2009,-0.552151541806633
"E02000103","Brent 011",2009,-0.365901122636274
"E02000104","Brent 012",2009,0.825334481273555
"E02000105","Brent 013",2009,-0.489081288901576
"E02000106","Brent 014",2009,-1.1604214748545
"E02000107","Brent 015",2009,-1.78068872995532
"E02000108","Brent 016",2009,0.545077195667071
"E02000109","Brent 017",2009,-0.092770682457234
"E02000110","Brent 018",2009,-0.40576636218859
"E02000111","Brent 019",2009,-0.609329250850242
"E02000112","Brent 020",2009,-0.0959041157872121
"E02000113","Brent 021",2009,-2.10648867913587
"E02000114","Brent 022",2009,-1.48461054427107
"E02000115","Brent 023",2009,-1.31610847262045
"E02000116","Brent 024",2009,-1.63189162211121
"E02000117","Brent 025",2009,-2.8748583587838
"E02000118","Brent 026",2009,-0.264836295079605
"E02000119","Brent 027",2009,-1.5543139679363
"E02000120","Brent 028",2009,-1.54145503846134
"E02000121","Brent 029",2009,-0.233904070497996
"E02000122","Brent 030",2009,0.105277816513181
"E02000123","Brent 031",2009,-3.59080624728505
"E02000124","Brent 032",2009,-1.28965479689055
"E02000125","Brent 033",2009,-1.04345967094395
"E02000126","Brent 034",2009,-2.13578549140679
"E02000093","Brent 001",2011,-0.384827951812862
"E02000094","Brent 002",2011,0.198270295243805
"E02000095","Brent 003",2011,-0.617623924717783
"E02000096","Brent 004",2011,1.23210019521481
"E02000097","Brent 005",2011,0.0844587047998314
"E02000098","Brent 006",2011,-0.148903121500067
"E02000099","Brent 007",2011,-0.156171619602548
"E02000100","Brent 008",2011,0.8746057856004
"E02000101","Brent 009",2011,-0.836927438921079
"E02000102","Brent 010",2011,-0.762893629569418
"E02000103","Brent 011",2011,-0.583628504984519
"E02000104","Brent 012",2011,0.62077030527904
"E02000105","Brent 013",2011,-0.700979132919996
"E02000106","Brent 014",2011,-1.42844410590754
"E02000107","Brent 015",2011,-1.99558094196357
"E02000108","Brent 016",2011,0.347093322021701
"E02000109","Brent 017",2011,-0.340825938474974
"E02000110","Brent 018",2011,-0.585248690112025
"E02000111","Brent 019",2011,-0.83161797566731
"E02000112","Brent 020",2011,-0.331942674718651
"E02000113","Brent 021",2011,-2.27872754415512
"E02000114","Brent 022",2011,-1.66954639419246
